departamento,nombre_entidad,sector,orden,rama,entidad_centralizada,tipo_de_contrato,modalidad_de_contratacion,estado_contrato,es_pyme,destino_gasto,valor_del_contrato,valor_pagado,fecha_de_firma,fecha_de_inicio_del_contrato,fecha_de_fin_del_contrato,objeto_del_contrato,descripcion_del_proceso,duracion_dias,anio_firma,mes_firma,es_directa,valor_promedio_depto,n_contratos_depto,ratio_vs_depto
Risaralda,GOBERNACIÓN DE RISARALDA**,No aplica/No pertenece,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Licitación pública,En ejecución,No,,3213058238,0,2026-04-29T00:00:00.000Z,2026-05-01T00:00:00.000Z,2026-12-31T00:00:00.000Z,PRESTACIÓN DEL SERVICIO DE VIGILANCIA FIJA ARMADA Y SIN ARMA EN ENTIDAD OFICIAL; CON MEDIO HUMANO Y TECNOLÓGICO,PRESTACIÓN DEL SERVICIO DE VIGILANCIA FIJA ARMADA Y SIN ARMA EN ENTIDAD OFICIAL; CON MEDIO HUMANO Y TECNOLÓGICO,244,2026,4,0,3.8236988023883164E8,582,8.4
Caquetá,COMANDO AEREO DE COMBATE No. 6,defensa,Nacional,Ejecutivo,Centralizada,Compraventa,Mínima cuantía,En ejecución,Si,,88817794,0,2026-04-29T00:00:00.000Z,2026-05-06T00:00:00.000Z,2026-07-15T00:00:00.000Z,ADQUISICIÓN DE ELEMENTOS DE ASEO Y PRODUCTOS PARA EL CACOM-6.,ADQUISICIÓN DE ELEMENTOS DE ASEO Y PRODUCTOS PARA EL CACOM-6.,70,2026,4,0,1.7326403806709957E8,462,0.51
Norte de Santander,EMPRESA SOCIAL DEL ESTADO HOSPITAL EMIRO QUINTERO CAÑIZARES 12,Salud y Protección Social,Territorial,Corporación Autónoma,Centralizada,Suministros,Contratación régimen especial,En ejecución,Si,,9959000,0,2026-04-29T00:00:00.000Z,2026-04-29T00:00:00.000Z,2026-05-14T00:00:00.000Z,SUMINISTRO DE DISPOSITIVOS MÉDICOS QUIRÚRGICOS CONSISTENTES EN PRESERVATIVOS MASCULINOS; KITS DE TOALLAS HIGIÉNICAS DESECHABLES Y PRUEBAS RÁPIDAS DUALES VH/SIFILIS; REQUERIDOS PARA LA IMPLEMENTACIÓN DEL PROGRAMA JÓVENES EN PAZ EN EL MUNICIPIO DE OCAÑA; EN CUMPLIMIENTO DE LOS ESTABLECIDO EN LA RESOLUCIÓN 1008 DE 2025 GARANTIZANDO LA DISPONIBILIDAD OPORTUNA DE LOS INSUMOS DURANTE LA VIGENCIA 2026,SUMINISTRO DE DISPOSITIVOS MÉDICOS QUIRÚRGICOS CONSISTENTES EN PRESERVATIVOS MASCULINOS; KITS DE TOALLAS HIGIÉNICAS DESECHABLES Y PRUEBAS RÁPIDAS DUALES VH/SIFILIS; REQUERIDOS PARA LA IMPLEMENTACIÓN DEL PROGRAMA JÓVENES EN PAZ EN EL MUNICIPIO DE OCAÑA; EN CUMPLIMIENTO DE LOS ESTABLECIDO EN LA RESOLU,15,2026,4,1,2.0313079243196437E8,2021,0.05
Córdoba,MUNICIPIO DE CERETE,Ambiente y Desarrollo Sostenible,Territorial,Ejecutivo,Centralizada,Suministros,Mínima cuantía,En ejecución,Si,,49025339,0,2026-04-29T00:00:00.000Z,2026-05-04T00:00:00.000Z,2026-09-04T00:00:00.000Z,SERVICIO DE ALIMENTACIÓN PARA LAS PERSONAS PRIVADAS DE LA LIBERTAD EN FASE PREVENTIVA A CARGO DE LA ADMINISTRACIÓN MUNICIPAL Y LA FUERZA PÚBLICA CON PRESENCIA EN EL MUNICIPIO DE CERETÉ; DEPARTAMENTO DE CÓRDOBA,SERVICIO DE ALIMENTACIÓN PARA LAS PERSONAS PRIVADAS DE LA LIBERTAD EN FASE PREVENTIVA A CARGO DE LA ADMINISTRACIÓN MUNICIPAL Y LA FUERZA PÚBLICA CON PRESENCIA EN EL MUNICIPIO DE CERETÉ; DEPARTAMENTO DE CÓRDOBA,123,2026,4,0,9.420889641948956E8,431,0.05
,ESTABLECIMIENTO PENITENCIARIO LAS HELICONIAS,Ley de Justicia,Nacional,Ejecutivo,Centralizada,Suministros,Selección abreviada subasta inversa,En ejecución,Si,,211331200,0,2026-04-29T00:00:00.000Z,2026-04-29T00:00:00.000Z,2026-12-18T00:00:00.000Z,CONTRATAR LA ADQUISICIÓN A PRECIOS UNITARIOS DE LOS SIGUIENTES PRODUCTOS: DE MOLINERÍA; ALMIDONES Y SUS DERIVADOS; LÁCTEOS Y OTROS PRODUCTOS; ACEITES Y GRASAS; CARNES; FRUTAS Y OTROS PRODUCTOS ALIMENTICIOS; PARA EL PROYECTO PRODUCTIVO DE PANADERÍA EN LA PENITENCIARIA DE MEDIA SEGURIDAD LAS HELICONIAS DE FLORENCIA CAQUETÁ,CONTRATAR LA ADQUISICIÓN A PRECIOS UNITARIOS DE LOS SIGUIENTES PRODUCTOS: DE MOLINERÍA; ALMIDONES Y SUS DERIVADOS; LÁCTEOS Y OTROS PRODUCTOS; ACEITES Y GRASAS; CARNES; FRUTAS Y OTROS PRODUCTOS ALIMENTICIOS; PARA EL PROYECTO PRODUCTIVO DE PANADERÍA EN LA PENITENCIARIA DE MEDIA SEGURIDAD LAS HELICONIA,233,2026,4,0,,,
Antioquia,MUNICIPIO DE SANTA FE DE ANTIOQUIA,Servicio Público,Territorial,Judicial,Centralizada,Prestación de servicios,Mínima cuantía,En ejecución,Si,,49025000,0,2026-04-29T00:00:00.000Z,2026-04-30T00:00:00.000Z,2026-12-29T00:00:00.000Z,CONTRATAR EL SUMINISTRO DE DOTACIÓN; MOBILIARIO; EQUIPOS TECNOLÓGICOS Y LA PRESTACIÓN DE SERVICIOS LOGÍSTICOS PARA EL APOYO OPERATIVO Y FORMATIVO DEL CONSEJO MUNICIPAL DE JUVENTUD (CMJ) DE SANTA FE DE ANTIOQUIA,CONTRATAR EL SUMINISTRO DE DOTACIÓN; MOBILIARIO; EQUIPOS TECNOLÓGICOS Y LA PRESTACIÓN DE SERVICIOS LOGÍSTICOS PARA EL APOYO OPERATIVO Y FORMATIVO DEL CONSEJO MUNICIPAL DE JUVENTUD (CMJ) DE SANTA FE DE ANTIOQUIA,243,2026,4,0,3.077974599038113E8,4959,0.16
Distrito Capital de Bogotá,(Secretaría Distrital de Integración Social),Inclusión Social y Reconciliación,Territorial,Ejecutivo,Centralizada,Decreto 092 de 2017,Contratación régimen especial (con ofertas),En ejecución,Si,,298605411,0,2026-04-29T00:00:00.000Z,2026-05-14T00:00:00.000Z,2026-10-28T00:00:00.000Z,Aunar recursos técnicos; administrativos y financieros entre las partes para contribuir al acceso a los alimentos a través de la entrega de un apoyo alimentario con un aporte nutricional definido por la Secretaría Distrital de Integración Social; para prevenir y mitigar la inseguridad alimentaria y promover adecuadas condiciones de nutrición de la población beneficiaria del servicio Comedores Comunitarios; en el marco del Proyecto 7953 Generación del bien-estar alimentario y nutricional en Bogo,Aunar recursos técnicos; administrativos y financieros entre las partes para contribuir al acceso a los alimentos a través de la entrega de un apoyo alimentario con un aporte nutricional definido por la Secretaría Distrital de Integración Social; para prevenir y mitigar la inseguridad alimentaria y,167,2026,4,1,5.57940873615632E8,8393,0.54
Distrito Capital de Bogotá,DIRECCION DE IMPUESTOS Y ADUANAS NACIONALES*,Hacienda y Crédito Público,Nacional,Ejecutivo,Descentralizada,Suministros,Selección abreviada subasta inversa,En ejecución,Si,Funcionamiento,9554120,0,2026-04-29T00:00:00.000Z,2026-05-06T00:00:00.000Z,2026-11-30T00:00:00.000Z,Suministro y distribución de consumibles de impresión Kyocera; para las Direcciones Seccionales y dependencias del Nivel central de la UAE-DIAN a nivel nacional.,Suministro y distribución de consumibles de impresión Kyocera; para las Direcciones Seccionales y dependencias del Nivel central de la UAE-DIAN a nivel nacional.,208,2026,4,0,5.57940873615632E8,8393,0.02
Cauca,EMPIENDAMÓ E.S.P.,No aplica/No pertenece,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Contratación régimen especial (con ofertas),En ejecución,No,,7500000,0,2026-04-28T00:00:00.000Z,2026-04-29T00:00:00.000Z,2026-06-28T00:00:00.000Z,PRESTAR SERVICIOS DE APOYO A LA GESTIÓN AL ÁREA DE ALMACÉN Y FACTURACIÓN DE LA EMPRESA MUNICIPAL DE SERVICIOS PÚBLICOS DE PIENDAMÓ- EMPIENDAMO E.S.P,PRESTAR SERVICIOS DE APOYO A LA GESTIÓN AL ÁREA DE ALMACÉN Y FACTURACIÓN DE LA EMPRESA MUNICIPAL DE SERVICIOS PÚBLICOS DE PIENDAMÓ- EMPIENDAMO E.S.P,60,2026,4,1,1.9055105056899488E8,1174,0.04
Huila,PERSONERIA MUNICIPAL DE NEIVA,No aplica/No pertenece,Nacional,Corporación Autónoma,Centralizada,Suministros,Mínima cuantía,En ejecución,Si,,11000000,0,2026-04-28T00:00:00.000Z,2026-04-29T00:00:00.000Z,2026-12-30T00:00:00.000Z,SUMINISTRO DEL SERVICIO DE IMPRESIÓN; FOTOCOPIADO Y ESCANEO DE DOCUMENTOS INCLUIDO EL ARRENDAMIENTO DE LOS EQUIPOS EN LA MODALIDAD DE OUTSOURCING PARA EL USO DE LAS ÁREAS ADMINISTRATIVAS Y MISIONALES EN LA VIGENCIA 2026,SUMINISTRO DEL SERVICIO DE IMPRESIÓN; FOTOCOPIADO Y ESCANEO DE DOCUMENTOS INCLUIDO EL ARRENDAMIENTO DE LOS EQUIPOS EN LA MODALIDAD DE OUTSOURCING PARA EL USO DE LAS ÁREAS ADMINISTRATIVAS Y MISIONALES EN LA VIGENCIA 2026,245,2026,4,0,1.6070926649029127E8,1648,0.07
Tolima,GOBIERNO DEPARTAMENTAL,Servicio Público,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Mínima cuantía,En ejecución,Si,Inversión,105000000,0,2026-04-28T00:00:00.000Z,2026-05-15T00:00:00.000Z,2026-09-11T00:00:00.000Z,CONTRATAR LA PRESTACIÓN DE SERVICIOS DE UN OPERADOR LOGÍSTICO PARA REALIZAR LAS ACTIVIDADES QUE GARANTICEN INTERCAMBIAR CONOCIMIENTOS Y EXPERIENCIAS DE PRODUCTORES EN LA CADENA DE VALOR DEL CAFÉ.,CONTRATAR LA PRESTACIÓN DE SERVICIOS DE UN OPERADOR LOGÍSTICO PARA REALIZAR LAS ACTIVIDADES QUE GARANTICEN INTERCAMBIAR CONOCIMIENTOS Y EXPERIENCIAS DE PRODUCTORES EN LA CADENA DE VALOR DEL CAFÉ.,119,2026,4,0,2.554871704802176E8,2022,0.41
Caquetá,CACOM-3,defensa,Nacional,Ejecutivo,Descentralizada,Compraventa,Selección abreviada subasta inversa,En ejecución,Si,Funcionamiento,225000000,0,2026-04-27T00:00:00.000Z,2026-04-29T00:00:00.000Z,2026-07-15T00:00:00.000Z,ADQUISICIÓN DE DOTACIÓN PARA EL PERSONAL CIVIL DEL CACOM-3 Y GACAR,ADQUISICIÓN DE DOTACIÓN PARA EL PERSONAL CIVIL DEL CACOM-3 Y GACAR,77,2026,4,0,1.7326403806709957E8,462,1.3
Córdoba,E.S.E Hospital Sagrado Corazon de Jesus,Salud y Protección Social,Territorial,Corporación Autónoma,Descentralizada,Prestación de servicios,Contratación régimen especial,En ejecución,No,,37800000,0,2026-04-23T00:00:00.000Z,2026-04-24T00:00:00.000Z,2026-10-15T00:00:00.000Z,PRESTACION DE SERVICIOS PROFESIONALES COMO FISIOTERAPEUTA No 3; CON EL FIN DE DESARROLLAR LAS ACTIVIDADES DESCRITAS EN LA RESOLUCION No. 0248 DE 2026 EBS CONTINUIDAD,PRESTACION DE SERVICIOS PROFESIONALES COMO FISIOTERAPEUTA No 3; CON EL FIN DE DESARROLLAR LAS ACTIVIDADES DESCRITAS EN LA RESOLUCION No. 0248 DE 2026 EBS CONTINUIDAD,174,2026,4,1,9.420889641948956E8,431,0.04
Vichada,HOSPITAL DEPARTAMENTAL SAN JUAN DE DIOS DE PUERTO CARREÑO1,Salud y Protección Social,Territorial,Corporación Autónoma,Centralizada,Prestación de servicios,Contratación directa,En ejecución,No,,5400000,0,2026-04-23T00:00:00.000Z,2026-04-23T00:00:00.000Z,2026-05-31T00:00:00.000Z,PRESTACION DE SERVICIOS Y DE APOYO A LA GESTION COMO TECNICO SISTEMAS PARA EL HOSPITAL LOCAL DE CUMARIBO,PRESTACION DE SERVICIOS Y DE APOYO A LA GESTION COMO TECNICO SISTEMAS PARA EL HOSPITAL LOCAL DE CUMARIBO,38,2026,4,1,2.7632764037514653E7,853,0.2
,INSTITUCION EDUCATIVA DEPARTAMENTAL AGRICOLA PARATEBUENO,Educación Nacional,Territorial,Ejecutivo,Centralizada,Decreto 092 de 2017,Contratación régimen especial,En ejecución,Si,Funcionamiento,18550000,0,2026-04-23T00:00:00.000Z,2026-04-24T00:00:00.000Z,2026-12-10T00:00:00.000Z,SUMINISTRO DE MATERIALES DE FERRETERIA ELECTRICOS Y MAQUINARIA PARA LA INSTITUCION EDUCATIVA DEPARTAMENTAL AGRICOLA PARATEBUENO PARA LA VIGENCIA 2026,SUMINISTRO DE MATERIALES DE FERRETERIA ELECTRICOS Y MAQUINARIA PARA LA INSTITUCION EDUCATIVA DEPARTAMENTAL AGRICOLA PARATEBUENO PARA LA VIGENCIA 2026,230,2026,4,1,,,
Distrito Capital de Bogotá,INSTITUTO NACIONAL PARA SORDOS,Educación Nacional,Nacional,Ejecutivo,Centralizada,Suministros,Selección abreviada subasta inversa,En ejecución,Si,Funcionamiento,202500000,0,2026-04-23T00:00:00.000Z,2026-04-29T00:00:00.000Z,2026-12-18T00:00:00.000Z,SUMINISTRO DE TIQUETES AÉREOS PARA EL CUMPLIMIENTO DE LA GESTIÓN MISIONAL E INS-TITUCIONAL DEL INSOR PARA LA VIGENCIA 2026,SUMINISTRO DE TIQUETES AÉREOS PARA EL CUMPLIMIENTO DE LA GESTIÓN MISIONAL E INS-TITUCIONAL DEL INSOR PARA LA VIGENCIA 2026,233,2026,4,0,5.57940873615632E8,8393,0.36
Distrito Capital de Bogotá,SUBRED INTEGRADA DE SERVICIO DE SALUD CENTRO ORIENTE E.S.E 1,Salud y Protección Social,Territorial,Ejecutivo,Descentralizada,Prestación de servicios,Contratación régimen especial (con ofertas),En ejecución,Si,Funcionamiento,637949000,0,2026-04-23T00:00:00.000Z,2026-05-04T00:00:00.000Z,2026-09-03T00:00:00.000Z,CONTRATAR SERVICIOS ESPECIALIZADOS PARA EL MANTENIMIENTO PREVENTIVO; CORRECTIVO Y SERVICIO DE CERTIFICACION DE LOS ASCENSORES INCLUIDO REPUESTOS Y MANO DE OBRA CALIFICADA CON EL FIN DE GARANTIZAR SU ÓPTIMO FUNCIONAMIENTO; SEGURIDAD Y EFICIENCIA OPERATIVA DE LA SUBRED INTEGRADA DE SERVICIOS DE SALUD CENTRO ORIENTE E.S.E.,CONTRATAR SERVICIOS ESPECIALIZADOS PARA EL MANTENIMIENTO PREVENTIVO; CORRECTIVO Y SERVICIO DE CERTIFICACION DE LOS ASCENSORES INCLUIDO REPUESTOS Y MANO DE OBRA CALIFICADA CON EL FIN DE GARANTIZAR SU ÓPTIMO FUNCIONAMIENTO; SEGURIDAD Y EFICIENCIA OPERATIVA DE LA SUBRED INTEGRADA DE SERVICIOS DE SALUD,122,2026,4,1,5.57940873615632E8,8393,1.14
Santander,ALCALDIA DE FLORIDABLANCA,Servicio Público,Territorial,Ejecutivo,Centralizada,Decreto 092 de 2017,Contratación régimen especial (con ofertas),En ejecución,No,Inversión,132045000,0,2026-04-22T00:00:00.000Z,2026-04-24T00:00:00.000Z,2026-12-23T00:00:00.000Z,"AUNAR ESFUERZOS TECNICOS; FINANCIEROS; ADMINISTRATIVOS Y
OPERATIVOS ENTRE EL MUNICIPIO DE FLORIDABLANCA Y LA ESAL PARA
BRINDAR ASISTENCIA INTEGRAL A LA POBLACION EN GENERAL; QUE ASISTA
A LAS ACTIVIDADES INSTITUCIONALES PROGRAMADAS POR LA
ADMINISTRACION MUNICNIPAL CON EL FIN DE FORTALECER LA
IMPLEMENTACION DE LA POLITICA NACIONAL DE GESTION DE RIESGOS DE
DESASATRE SEGÚN LA LEY 1523 DE 2012.","AUNAR ESFUERZOS TECNICOS; FINANCIEROS; ADMINISTRATIVOS Y
OPERATIVOS ENTRE EL MUNICIPIO DE FLORIDABLANCA Y LA ESAL PARA
BRINDAR ASISTENCIA INTEGRAL A LA POBLACION EN GENERAL; QUE ASISTA
A LAS ACTIVIDADES INSTITUCIONALES PROGRAMADAS POR LA
ADMINISTRACION MUNICNIPAL CON EL FIN DE FORTALECER LA
IMPLEMEN",243,2026,4,1,2.540564492865275E8,2635,0.52
Risaralda,UNIDAD PRESTADORA DE SALUD RISARALDA,defensa,Nacional,Ejecutivo,Descentralizada,Prestación de servicios,Contratación directa,En ejecución,No,Funcionamiento,15343680,0,2026-04-22T00:00:00.000Z,2026-04-23T00:00:00.000Z,2026-08-22T00:00:00.000Z,PRESTACIÓN DE SERVICIOS PROFESIONALES Y DE APOYO A LA GESTION COMO BACTERIOLOGA PARA EL ESTABLECIMIENTO PRIMARIO DE SALUD RISARALDA DE LA UNIDAD PRESTADORA DE SALUD RISARALDA,PRESTACIÓN DE SERVICIOS PROFESIONALES Y DE APOYO A LA GESTION COMO BACTERIOLOGA PARA EL ESTABLECIMIENTO PRIMARIO DE SALUD RISARALDA DE LA UNIDAD PRESTADORA DE SALUD RISARALDA,121,2026,4,1,3.8236988023883164E8,582,0.04
Boyacá,MUNICIPIO DE CHIQUINQUIRA+,Servicio Público,Territorial,Ejecutivo,Centralizada,Compraventa,Mínima cuantía,En ejecución,Si,Inversión,27653220,0,2026-04-22T00:00:00.000Z,2026-04-22T00:00:00.000Z,2026-04-29T00:00:00.000Z,ADQUISICIÓN DE CÁMARAS CORPORALES (BODYCAM) PARA LA SISTEMATIZACIÓN; APOYO Y OPTIMIZACIÓN DE LAS ACTIVIDADES DE LOS AGENTES DE TRÁNSITO QUE PRESTAN SUS SERVICIOS OPERATIVOS PARA LA SECRETRARIA DE TRANSITO Y TRANSPORTE DE CHIQUINQUIRA VIGENCIA 2026,ADQUISICIÓN DE CÁMARAS CORPORALES (BODYCAM) PARA LA SISTEMATIZACIÓN; APOYO Y OPTIMIZACIÓN DE LAS ACTIVIDADES DE LOS AGENTES DE TRÁNSITO QUE PRESTAN SUS SERVICIOS OPERATIVOS PARA LA SECRETRARIA DE TRANSITO Y TRANSPORTE DE CHIQUINQUIRA VIGENCIA 2026,7,2026,4,0,2.231946501464273E8,2841,0.12
Antioquia,SENA REGIONAL ANTIOQUIA Grupo de Apoyo Administrativo Mixto,Trabajo,Nacional,Ejecutivo,Descentralizada,Suministros,Mínima cuantía,En ejecución,Si,Inversión,90000000,0,2026-04-22T00:00:00.000Z,2026-05-06T00:00:00.000Z,2026-11-30T00:00:00.000Z,5_308 CONTRATAR LA PRESTACIÓN DE SERVICIOS PARA LA REALIZACIÓN DE LAS DOS JORNADAS NACIONALES DE SEMBRADORES DE PAZ,5_308 CONTRATAR LA PRESTACIÓN DE SERVICIOS PARA LA REALIZACIÓN DE LAS DOS JORNADAS NACIONALES DE SEMBRADORES DE PAZ,208,2026,4,0,3.077974599038113E8,4959,0.29
Atlántico,DEPARTAMENTO DE POLICIA URABA,defensa,Nacional,Ejecutivo,Centralizada,Seguros,Mínima cuantía,En ejecución,No,Funcionamiento,172869400,0,2026-04-22T00:00:00.000Z,2026-04-22T00:00:00.000Z,2026-12-25T00:00:00.000Z,ADQUISICIÓN DE SEGUROS OBLIGATORIOS CONTRA ACCIDENTES DE TRÁNSITO SOAT; PARA EL PARQUE AUTOMOTOR DEL DEPARTAMENTO DE POLICÍA URABÁ; GRUPOS OPERATIVOS Y ESPECIALIDADES,ADQUISICIÓN DE SEGUROS OBLIGATORIOS CONTRA ACCIDENTES DE TRÁNSITO SOAT; PARA EL PARQUE AUTOMOTOR DEL DEPARTAMENTO DE POLICÍA URABÁ; GRUPOS OPERATIVOS Y ESPECIALIDADES,247,2026,4,0,3.657421074976415E8,1696,0.47
,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO DE ARBELAEZ,Salud y Protección Social,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Contratación régimen especial,En ejecución,No,Funcionamiento,36000000,0,2026-04-21T00:00:00.000Z,2026-04-21T00:00:00.000Z,2026-05-31T00:00:00.000Z,"LA PRESTACIÓN DE SERVICIOS PROFESIONALES DE
CONSULTA ESPECIALIZADA EN CARDIOLOGIA ADULTA;
CARDIOLOGIA DIAGNÓSTICA NO INVASIVA EN ADULTOS
PARA LA ESE HOSPITAL SAN ANTONIO DE ARBELÁEZ -
RECURSOS PROPIOS","LA PRESTACIÓN DE SERVICIOS PROFESIONALES DE
CONSULTA ESPECIALIZADA EN CARDIOLOGIA ADULTA;
CARDIOLOGIA DIAGNÓSTICA NO INVASIVA EN ADULTOS
PARA LA ESE HOSPITAL SAN ANTONIO DE ARBELÁEZ -
RECURSOS PROPIOS",40,2026,4,1,,,
Antioquia,SENA REGIONAL ANTIOQUIA Grupo Administrativo Complejo Itagüí,Trabajo,Nacional,Ejecutivo,Centralizada,Prestación de servicios,Mínima cuantía,En ejecución,No,Inversión,15000000,0,2026-04-20T00:00:00.000Z,2026-05-04T00:00:00.000Z,2026-11-27T00:00:00.000Z,5_9202_137 CONTRATAR EL SERVICIO DE TRANSPORTE TRANSITORIO PARA LA MOVILIZACIÓN DE APRENDICES EN ACTIVIDADES DEL PLAN DE BIENESTAR AL APRENDIZ DEL CENTRO DE FORMACIÓN EN DISEÑO; CONFECCIÓN Y MODA.,5_9202_137 CONTRATAR EL SERVICIO DE TRANSPORTE TRANSITORIO PARA LA MOVILIZACIÓN DE APRENDICES EN ACTIVIDADES DEL PLAN DE BIENESTAR AL APRENDIZ DEL CENTRO DE FORMACIÓN EN DISEÑO; CONFECCIÓN Y MODA.,207,2026,4,0,3.077974599038113E8,4959,0.05
Boyacá,MUNICIPIO DE COMBITA,Servicio Público,Territorial,Ejecutivo,Centralizada,Suministros,Mínima cuantía,En ejecución,Si,Funcionamiento,46043300,0,2026-04-20T00:00:00.000Z,2026-04-20T00:00:00.000Z,2026-06-22T00:00:00.000Z,SUMINISTRO DE ELEMENTOS DE OFICINA; PAPELERÍA; TONERS; TINTAS; CAFETERÍA Y ASEO PARA LAS DIFERENTES DEPENDENCIAS DE LA ALCALDÍA DEL MUNICIPIO DE CÓMBITA (BOYACÁ),SUMINISTRO DE ELEMENTOS DE OFICINA; PAPELERÍA; TONERS; TINTAS; CAFETERÍA Y ASEO PARA LAS DIFERENTES DEPENDENCIAS DE LA ALCALDÍA DEL MUNICIPIO DE CÓMBITA (BOYACÁ),63,2026,4,0,2.231946501464273E8,2841,0.21
Tolima,HOSPITAL LOCAL VITO FASAEL GUTIERREZ PEDRAZA E.S.E,Salud y Protección Social,Territorial,Ejecutivo,Centralizada,Decreto 092 de 2017,Contratación régimen especial,En ejecución,No,Funcionamiento,7200000,0,2026-04-17T00:00:00.000Z,2026-04-17T00:00:00.000Z,2026-08-16T00:00:00.000Z,"PRESTACIÓN DE LOS SERVICIOS COMO GESTOR COMUNITARIO 
PARA CONCURRIR; SUBSIDIAR Y COMPLEMENTAR LA EJECUCION 
DE LAS INTERVENCIONES COLECTIVAS DEL PIC EN EL MARCO DEL 
CONTRATO INTERADMINISTRATIVO 2632 DE 2026 SUSCRITO ENTRE 
LA GOBERNACION DEL TOLIMA Y EL HOSPITAL LOCAL VITO 
FASAEAL GUTIERREZ PEDRAZA","PRESTACIÓN DE LOS SERVICIOS COMO GESTOR COMUNITARIO 
PARA CONCURRIR; SUBSIDIAR Y COMPLEMENTAR LA EJECUCION 
DE LAS INTERVENCIONES COLECTIVAS DEL PIC EN EL MARCO DEL 
CONTRATO INTERADMINISTRATIVO 2632 DE 2026 SUSCRITO ENTRE 
LA GOBERNACION DEL TOLIMA Y EL HOSPITAL LOCAL VITO 
FASAEAL GUTIERREZ PEDRAZ",121,2026,4,1,2.554871704802176E8,2022,0.03
Vichada,HOSPITAL DEPARTAMENTAL SAN JUAN DE DIOS DE PUERTO CARREÑO1,Salud y Protección Social,Territorial,Corporación Autónoma,Centralizada,Prestación de servicios,Contratación directa,En ejecución,No,Funcionamiento,7800000,0,2026-04-17T00:00:00.000Z,2026-04-17T00:00:00.000Z,2026-06-30T00:00:00.000Z,PRESTACIÓN DE SERVICIOS Y DE APOYO A LA GESTIÓN COMO AUXILIAR DE ENFERMERÍA PARA EL HOSPITAL DEPARTAMENTAL SAN JUAN DE DIOS E.S.E.,PRESTACIÓN DE SERVICIOS Y DE APOYO A LA GESTIÓN COMO AUXILIAR DE ENFERMERÍA PARA EL HOSPITAL DEPARTAMENTAL SAN JUAN DE DIOS E.S.E.,74,2026,4,1,2.7632764037514653E7,853,0.28
,EMPRESA SOCIAL DEL ESTADO BARRANCABERMEJA,Salud y Protección Social,Territorial,Corporación Autónoma,Centralizada,Decreto 092 de 2017,Contratación régimen especial,En ejecución,No,Funcionamiento,19039315,1903931,2026-04-16T00:00:00.000Z,2026-04-16T00:00:00.000Z,2026-09-15T00:00:00.000Z,PRESTACION DE SERVICIOS PROFESIONALES COMO PSICOLOGA; PARA BRINDAR APOYO EN EL CUMPLIMIENTO DE ACTIVIDADES DEL CONTRATO INTERADMINISTRATIVO No. 4642-25 DEL PLAN DE INTERVENCIONES COLECTIVAS; SUSCRITO ENTRE EL DISTRITO DE BARRANCABERMEJA Y LA ESE BARRANCABERMEJA,PRESTACION DE SERVICIOS PROFESIONALES COMO PSICOLOGA; PARA BRINDAR APOYO EN EL CUMPLIMIENTO DE ACTIVIDADES DEL CONTRATO INTERADMINISTRATIVO No. 4642-25 DEL PLAN DE INTERVENCIONES COLECTIVAS; SUSCRITO ENTRE EL DISTRITO DE BARRANCABERMEJA Y LA ESE BARRANCABERMEJA,152,2026,4,1,,,
Valle del Cauca,INSTITUTO DE EDUCACIÓN TÉCNICA PROFESIONAL DE ROLDANILLO VALLE DEL CAUCA,Educación Nacional,Nacional,Ejecutivo,Centralizada,Compraventa,Mínima cuantía,En ejecución,Si,Inversión,13571635,0,2026-04-16T00:00:00.000Z,2026-04-23T00:00:00.000Z,2026-05-17T00:00:00.000Z,ADQUISICION DE TONERES CON DESTINO A PROVEER LOS EQUIPOS DE IMPRESION DE LAS OFICINAS REQUERIDOS EN LAS ACTIVIDADES ADMINISTRATIVAS Y ACADEMICAS DEL INSTITUTO DE EDUCACION TECNICA PROFESIONAL DE ROLDANILLO; VALLE INTEP,ADQUISICION DE TONERES CON DESTINO A PROVEER LOS EQUIPOS DE IMPRESION DE LAS OFICINAS REQUERIDOS EN LAS ACTIVIDADES ADMINISTRATIVAS Y ACADEMICAS DEL INSTITUTO DE EDUCACION TECNICA PROFESIONAL DE ROLDANILLO; VALLE INTEP,24,2026,4,0,3.972895858212735E8,2764,0.03
