departamento,nombre_entidad,sector,orden,rama,entidad_centralizada,tipo_de_contrato,modalidad_de_contratacion,estado_contrato,es_pyme,destino_gasto,valor_del_contrato,valor_pagado,fecha_de_firma,fecha_de_inicio_del_contrato,fecha_de_fin_del_contrato,objeto_del_contrato,descripcion_del_proceso,duracion_dias,anio_firma,mes_firma,es_directa,valor_promedio_depto,n_contratos_depto,ratio_vs_depto
Cundinamarca,MUNICIPIO DE SUBACHOQUE,Servicio Público,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Mínima cuantía,Modificado,Si,,23870000,0,2026-04-27T00:00:00.000Z,2026-04-29T00:00:00.000Z,2026-05-15T00:00:00.000Z,PRESTAR LOS SERVICIOS LOGÍSTICOS PARA LA EJECUCIÓN DE ACTIVIDADES DE REACTIVACIÓN ECONÓMICA EN LA INSPECCIÓN DE LA PRADERA; ORIENTADAS AL FORTALECIMIENTO DE LA PARTICIPACIÓN COMUNITARIA Y AL FOMENTO DE PROYECTOS PRODUCTIVOS Y DE EMPRENDIMIENTO; ASÍ COMO A LA EXALTACIÓN DE LAS FAMILIAS CAMPESINAS Y LA LABORIOSIDAD EN EL CAMPO DEL MUNICIPIO DE SUBACHOQUE,PRESTAR LOS SERVICIOS LOGÍSTICOS PARA LA EJECUCIÓN DE ACTIVIDADES DE REACTIVACIÓN ECONÓMICA EN LA INSPECCIÓN DE LA PRADERA; ORIENTADAS AL FORTALECIMIENTO DE LA PARTICIPACIÓN COMUNITARIA Y AL FOMENTO DE PROYECTOS PRODUCTIVOS Y DE EMPRENDIMIENTO; ASÍ COMO A LA EXALTACIÓN DE LAS FAMILIAS CAMPESINAS Y L,16,2026,4,0,2.1014358096011004E8,3635,0.11
,NUEVA ESE HOSPITAL LA MISERICORDIA,Servicio Público,Corporación Autónoma,Corporación Autónoma,Centralizada,Decreto 092 de 2017,Contratación régimen especial,En ejecución,No,Funcionamiento,18000000,0,2026-04-27T00:00:00.000Z,2026-04-27T00:00:00.000Z,2026-06-30T00:00:00.000Z,PRESTACION DE SERVICIOS DE APOYO A LA GESTION COMO AUXILIAR DE ENFERMERIA; PARA APOYAR LA ATENCION EN SALUD EN LAS AREAS DE URGENCIAS ; HOSPITALIZACION Y CONSULTA EXTERNA; CON AUTONOMIA TECNICA; OPERATIVA EN ACTIVIDADES RELACIONADAS CON EL PROCESO DE AUXILIAR DE ENFERMERIA EN LA NUEVA ESE HOSPITAL LA MISERICORDIA DE ANGELOPOLIS- ANTIOQUIA COMO ENTIDAD HOSPITALARIA DE PRIMER NIVEL DE ATENCION; CONFORME A LOS PROTOCOLOS INSTITUCIONALES Y NECESIDADES DEL SERVICIO; GARANTIZANDO OPORTUNIDAD; EFICIENC,PRESTACION DE SERVICIOS DE APOYO A LA GESTION COMO AUXILIAR DE ENFERMERIA; PARA APOYAR LA ATENCION EN SALUD EN LAS AREAS DE URGENCIAS ; HOSPITALIZACION Y CONSULTA EXTERNA; CON AUTONOMIA TECNICA; OPERATIVA EN ACTIVIDADES RELACIONADAS CON EL PROCESO DE AUXILIAR DE ENFERMERIA EN LA NUEVA ESE HOSPITAL L,64,2026,4,1,,,
Tolima,Escuela Internacional de Entrenamiento de la Policía de Colombia “Brigadier General Jaime Ramírez Gómez”,Servicio Público,Nacional,Ejecutivo,Descentralizada,Prestación de servicios,Selección Abreviada de Menor Cuantía,En ejecución,No,Funcionamiento,450000000,0,2026-04-27T00:00:00.000Z,2026-04-28T00:00:00.000Z,2026-12-10T00:00:00.000Z,SERVICIOS DE MANTENIMIENTO PREVENTIVO Y/O CORRECTIVO DE LOS EQUIPOS Y COMPONENTES DE LOS SISTEMAS DE TRATAMIENTO DE AGUA POTABLE PTAP; RESIDUALES PTAR Y PISCINAS; PARA LA ESCUELA INTERNACIONAL DE ENTRENAMIENTO DE LA POLICÍA DE COLOMBIA BG. JAIME RAMÍREZ GÓMEZ; A PRECIOS UNITARIOS FIJOS SIN FORMULA DE REAJUSTE,SERVICIOS DE MANTENIMIENTO PREVENTIVO Y/O CORRECTIVO DE LOS EQUIPOS Y COMPONENTES DE LOS SISTEMAS DE TRATAMIENTO DE AGUA POTABLE PTAP; RESIDUALES PTAR Y PISCINAS; PARA LA ESCUELA INTERNACIONAL DE ENTRENAMIENTO DE LA POLICÍA DE COLOMBIA BG. JAIME RAMÍREZ GÓMEZ; A PRECIOS UNITARIOS FIJOS SIN FORMULA D,226,2026,4,0,2.554871704802176E8,2022,1.76
Bolívar,ESE HOSPITAL LOCAL CARTAGENA DE INDIAS.*,Salud y Protección Social,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Contratación régimen especial,En ejecución,No,,26500000,0,2026-04-25T00:00:00.000Z,2026-05-04T00:00:00.000Z,2026-09-22T00:00:00.000Z,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO ODONTOLOGO PARA INTEGRAR LOS EQUIPO BÁSICO DE SALUD DE LA ESE HLCI; EN EL DESARROLLO DE LA RESOLUCION 1155 DE 2025 Y LAS ACTIVIDADES CONTENIDAS EN EL LINEAMIENTO DEL FORTALECIMIENTO DE LA GESTIÓN TERRITORIAL EN APS.,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO ODONTOLOGO PARA INTEGRAR LOS EQUIPO BÁSICO DE SALUD DE LA ESE HLCI; EN EL DESARROLLO DE LA RESOLUCION 1155 DE 2025 Y LAS ACTIVIDADES CONTENIDAS EN EL LINEAMIENTO DEL FORTALECIMIENTO DE LA GESTIÓN TERRITORIAL EN APS.,141,2026,4,1,3.8163337750031626E8,1581,0.07
Cundinamarca,MUNICIPIO DE SIMIJACA1,Servicio Público,Territorial,Ejecutivo,Centralizada,Suministros,Mínima cuantía,En ejecución,Si,,22000000,0,2026-04-24T00:00:00.000Z,2026-04-27T00:00:00.000Z,2026-12-30T00:00:00.000Z,SUMINISTRO A MONTO AGOTABLE DE ELEMENTOS DE ASEO Y CAFETERÍA DE LAS DEPENDENCIAS DE LA ADMINISTRACIÓN MUNICIPAL DE SIMIJACA CUNDINAMARCA,SUMINISTRO A MONTO AGOTABLE DE ELEMENTOS DE ASEO Y CAFETERÍA DE LAS DEPENDENCIAS DE LA ADMINISTRACIÓN MUNICIPAL DE SIMIJACA CUNDINAMARCA,247,2026,4,0,2.1014358096011004E8,3635,0.1
Distrito Capital de Bogotá,FUNDACION GILBERTO ALZATE AVENDAÑO,Cultura,Territorial,Ejecutivo,Descentralizada,Prestación de servicios,Mínima cuantía,En ejecución,Si,Funcionamiento,44989025,0,2026-04-24T00:00:00.000Z,2026-05-12T00:00:00.000Z,2026-12-31T00:00:00.000Z,"Prestar los servicios integrales de impresión; producción; suministro e instalación de material gráfico 
impreso; requeridos para la realización y desarrollo de las actividades artísticas; culturales y misionales de la Fundación Gilberto Álzate Avendaño.","Prestar los servicios integrales de impresión; producción; suministro e instalación de material gráfico 
impreso; requeridos para la realización y desarrollo de las actividades artísticas; culturales y misionales de la Fundación Gilberto Álzate Avendaño.",233,2026,4,0,5.57940873615632E8,8393,0.08
Santander,ESCUELA NORMAL SUPERIOR OIBA,Educación Nacional,Territorial,Corporación Autónoma,Centralizada,Decreto 092 de 2017,Contratación régimen especial (con ofertas),terminado,No,,14904649,14904649,2026-04-24T00:00:00.000Z,2026-04-24T00:00:00.000Z,2026-04-28T00:00:00.000Z,ADQUISICIÓN DE LA PÓLIZA DE MANEJO DEL SECTOR OFICIAL Y LA PÓLIZA TODO RIESGO DE DAÑOS MATERIALES PARA ENTIDADES ESTATALES; CON UNA VIGENCIA DE UN (1) AÑO; CON EL FIN DE AMPARAR LA RESPONSABILIDAD DE LOS SERVIDORES PÚBLICOS QUE ADMINISTREN BIENES Y RECURSOS DE LA ENTIDAD; ASÍ COMO PROTEGER EL PATRIMONIO; BIENES MUEBLES E INMUEBLES Y DEMÁS INTERESES ASEGURABLES DE LA ESCUELA NORMAL SUPERIOR OIBA.,ADQUISICIÓN DE LA PÓLIZA DE MANEJO DEL SECTOR OFICIAL Y LA PÓLIZA TODO RIESGO DE DAÑOS MATERIALES PARA ENTIDADES ESTATALES; CON UNA VIGENCIA DE UN (1) AÑO; CON EL FIN DE AMPARAR LA RESPONSABILIDAD DE LOS SERVIDORES PÚBLICOS QUE ADMINISTREN BIENES Y RECURSOS DE LA ENTIDAD; ASÍ COMO PROTEGER EL PATRIM,4,2026,4,1,2.540564492865275E8,2635,0.06
Distrito Capital de Bogotá,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR E.S.E.**,Salud y Protección Social,Territorial,Ejecutivo,Descentralizada,Prestación de servicios,Contratación régimen especial,En ejecución,No,,8890540,0,2026-04-24T00:00:00.000Z,2026-04-24T00:00:00.000Z,2026-06-30T00:00:00.000Z,PRESTAR SERVICIOS COMO PROFESIONAL UNIVERSITARIO DE APOYO A LA GESTIÓN ASISTENCIAL EN LAS ÁREAS ASIGNADAS POR LA SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR E.S.E,PRESTAR SERVICIOS COMO PROFESIONAL UNIVERSITARIO DE APOYO A LA GESTIÓN ASISTENCIAL EN LAS ÁREAS ASIGNADAS POR LA SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR E.S.E,67,2026,4,1,5.57940873615632E8,8393,0.02
Cesar,ALCALDIA DE BECERRIL CESAR,No aplica/No pertenece,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Mínima cuantía,En ejecución,No,,49000000,0,2026-04-23T00:00:00.000Z,2026-04-23T00:00:00.000Z,2026-09-23T00:00:00.000Z,PRESTACION DE SERVICIOS PARA LA FORMULACION Y ESTRUCTURACION; FORTALECIMIENTO Y SEGUIMIENTO DE PROYECTOS FINANCIADOS CON RECURSOS DEL FONDO DE SEGURIDAD TERRITORIAL-FONSET DEL MUNICIPIO DE BECERRIL; CESAR,PRESTACION DE SERVICIOS PARA LA FORMULACION Y ESTRUCTURACION; FORTALECIMIENTO Y SEGUIMIENTO DE PROYECTOS FINANCIADOS CON RECURSOS DEL FONDO DE SEGURIDAD TERRITORIAL-FONSET DEL MUNICIPIO DE BECERRIL; CESAR,153,2026,4,0,4.5593152436764705E8,884,0.11
Boyacá,HOSPITAL REGIONAL DE MONIQUIRA ESE,Salud y Protección Social,Territorial,Ejecutivo,Centralizada,Decreto 092 de 2017,Contratación régimen especial,En ejecución,No,Funcionamiento,13710000,2216666,2026-04-22T00:00:00.000Z,2026-04-22T00:00:00.000Z,2026-06-30T00:00:00.000Z,PRESTACIÓN DE SERVICIOS PROFESIONALES DE ENFERMERÍA PARA BRINDAR APOYO EN LA PROGRAMACIÓN DE LAS SALAS DE CIRUGÍA DEL HOSPITAL REGIONAL DE MONIQUIRÁ E.S.E.,PRESTACIÓN DE SERVICIOS PROFESIONALES DE ENFERMERÍA PARA BRINDAR APOYO EN LA PROGRAMACIÓN DE LAS SALAS DE CIRUGÍA DEL HOSPITAL REGIONAL DE MONIQUIRÁ E.S.E.,69,2026,4,1,2.231946501464273E8,2841,0.06
Distrito Capital de Bogotá,REGIONAL DE ASEGURAMIENTO EN SALUD No. 1,defensa,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Contratación directa,En ejecución,No,Funcionamiento,53045040,0,2026-04-22T00:00:00.000Z,2026-04-22T00:00:00.000Z,2026-12-21T00:00:00.000Z,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO MÉDICO GENERAL EN LABORES ADMINISTRATIVAS CUENTA DE ALTO COSTO PARA LA REGIONAL DE ASEGURAMIENTO EN SALUD NO 1 POR UN TERMINO ESTRICTAMENTE INDISPENSABLE,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO MÉDICO GENERAL EN LABORES ADMINISTRATIVAS CUENTA DE ALTO COSTO PARA LA REGIONAL DE ASEGURAMIENTO EN SALUD NO 1 POR UN TERMINO ESTRICTAMENTE INDISPENSABLE,243,2026,4,1,5.57940873615632E8,8393,0.1
"San Andrés, Providencia y Santa Catalina",ARMADA NACIONAL - BASE NAVAL ARC SAN ANDRES,defensa,Nacional,Ejecutivo,Centralizada,Prestación de servicios,Selección Abreviada de Menor Cuantía,En ejecución,Si,Funcionamiento,355341922,0,2026-04-22T00:00:00.000Z,2026-04-28T00:00:00.000Z,2026-10-13T00:00:00.000Z,CONTRATAR EL MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE LAS PLANTAS DE TRATAMIENTO DE AGUA RESIDUAL DE LAS UNIDADES QUE CONFORMAN EL COMANDO ESPECÍFICO DE SAN ANDRÉS Y PROVIDENCIA,CONTRATAR EL MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE LAS PLANTAS DE TRATAMIENTO DE AGUA RESIDUAL DE LAS UNIDADES QUE CONFORMAN EL COMANDO ESPECÍFICO DE SAN ANDRÉS Y PROVIDENCIA,168,2026,4,0,1.304130383945946E8,185,2.72
Caldas,POLICIA METROPOLITANA DE MANIZALES-UPRES CALDAS,defensa,Nacional,Ejecutivo,Centralizada,Prestación de servicios,Contratación directa,En ejecución,No,Funcionamiento,23428226,0,2026-04-22T00:00:00.000Z,2026-04-22T00:00:00.000Z,2026-08-05T00:00:00.000Z,LA PRESTACIÓN DE SERVICIOS PROFESIONALES COMO MÉDICO GENERAL PARA SER EJECUTADO EN ESPCO CLINICA DECAL Y DONDE SE REQUIERA DENTRO DEL ÁMBITO DE COMPETENCIA DE LA UNIDAD PRESTADORA DE SALUD CALDAS Y MUNICIPIOS Y DE ACUERDO CON LO RELACIONADO EN LA CLÁUSULA DE OBLIGACIONES DEL CONTRATISTA,LA PRESTACIÓN DE SERVICIOS PROFESIONALES COMO MÉDICO GENERAL PARA SER EJECUTADO EN ESPCO CLINICA DECAL Y DONDE SE REQUIERA DENTRO DEL ÁMBITO DE COMPETENCIA DE LA UNIDAD PRESTADORA DE SALUD CALDAS Y MUNICIPIOS Y DE ACUERDO CON LO RELACIONADO EN LA CLÁUSULA DE OBLIGACIONES DEL CONTRATISTA,105,2026,4,1,1.3881947553267974E8,1836,0.17
Cauca,MUNICIPIO DE PURACE,No aplica/No pertenece,Territorial,Ejecutivo,Centralizada,Decreto 092 de 2017,Contratación régimen especial (con ofertas),En ejecución,No,Funcionamiento,356599550,0,2026-04-21T00:00:00.000Z,2026-04-21T00:00:00.000Z,2026-10-20T00:00:00.000Z,AUNAR ESFUERZOS TÉCNICOS; ADMINISTRATIVOS Y FINANCIEROS PARA EL FORTALECIMIENTO DE LA EDUCACIÓN PROPIA; GOBIERNO PROPIO Y SALUD PROPIA DE ACUERDO A LOS USOS Y COSTUMBRES DEL RESGUARDO INDÍGENA DE PURACE.,AUNAR ESFUERZOS TÉCNICOS; ADMINISTRATIVOS Y FINANCIEROS PARA EL FORTALECIMIENTO DE LA EDUCACIÓN PROPIA; GOBIERNO PROPIO Y SALUD PROPIA DE ACUERDO A LOS USOS Y COSTUMBRES DEL RESGUARDO INDÍGENA DE PURACE.,182,2026,4,1,1.9055105056899488E8,1174,1.87
Santander,CLÍNICA GIRÓN ESE,Salud y Protección Social,Territorial,Ejecutivo,Descentralizada,Decreto 092 de 2017,Contratación régimen especial,En ejecución,No,Funcionamiento,17500000,0,2026-04-20T00:00:00.000Z,2026-04-21T00:00:00.000Z,2026-11-20T00:00:00.000Z,PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTION COMO AUXILIAR DE ENFERMERÍA DENTRO DEL MARCO DE LA RESOLUCIÓN 696 de 2025 QUE ORIENTA LA CONFORMACIÓN Y OPERACIÓN DE LOS EQUIPOS BÁSICOS EN SALUD EN EL MUNICIPIO DE GIRÓN 29,PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTION COMO AUXILIAR DE ENFERMERÍA DENTRO DEL MARCO DE LA RESOLUCIÓN 696 de 2025 QUE ORIENTA LA CONFORMACIÓN Y OPERACIÓN DE LOS EQUIPOS BÁSICOS EN SALUD EN EL MUNICIPIO DE GIRÓN 29,213,2026,4,1,2.540564492865275E8,2635,0.07
Valle del Cauca,HOSPITAL MUNICIPAL LUIS ABLANQUE DE LA PLATA EMPRESA SOCIAL DEL ESTADO,Salud y Protección Social,Territorial,Corporación Autónoma,Descentralizada,Decreto 092 de 2017,Contratación régimen especial,En ejecución,No,Funcionamiento,16500000,0,2026-04-20T00:00:00.000Z,2026-04-21T00:00:00.000Z,2026-07-20T00:00:00.000Z,PRESTACIÓN DE SERVICIOS DE UN PROFESIONAL EN CONTADURÍA O AFINES PARA APOYAR LA GESTIÓN INTERNA REALIZADA POR LA OFICINA ASESORA DE CONTROL INTERNO CON EL FIN DE CONTRIBUIR AL LOGRO DE LAS METAS Y EL ÓPTIMO FUNCIONAMIENTO DE LOS PROCESOS DEL HOSPITAL LUIS ABLANQUE DE LA PLATA ESE.,PRESTACIÓN DE SERVICIOS DE UN PROFESIONAL EN CONTADURÍA O AFINES PARA APOYAR LA GESTIÓN INTERNA REALIZADA POR LA OFICINA ASESORA DE CONTROL INTERNO CON EL FIN DE CONTRIBUIR AL LOGRO DE LAS METAS Y EL ÓPTIMO FUNCIONAMIENTO DE LOS PROCESOS DEL HOSPITAL LUIS ABLANQUE DE LA PLATA ESE.,90,2026,4,1,3.972895858212735E8,2764,0.04
Huila,ESE HOSPITAL LAURA PERDOMO DE GARCIA2,Salud y Protección Social,Territorial,Corporación Autónoma,Centralizada,Decreto 092 de 2017,Contratación régimen especial,En ejecución,No,Funcionamiento,3500000,0,2026-04-20T00:00:00.000Z,2026-04-20T00:00:00.000Z,2026-12-31T00:00:00.000Z,Prestación de servicios en forma autónoma e independiente por parte del CONTRATISTA y a favor de la E.S.E. para la realización de actividades de perifoneo público y sonido para el desarrollo de las actividades del Plan de Intervenciones Colectivas (P.I.C.); jornadas de vacunación y la promoción y difusión de estrategias propias de la E.S.E.,Prestación de servicios en forma autónoma e independiente por parte del CONTRATISTA y a favor de la E.S.E. para la realización de actividades de perifoneo público y sonido para el desarrollo de las actividades del Plan de Intervenciones Colectivas (P.I.C.); jornadas de vacunación y la promoción y di,255,2026,4,1,1.6070926649029127E8,1648,0.02
Antioquia,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS /,Salud y Protección Social,Territorial,Corporación Autónoma,Centralizada,Decreto 092 de 2017,Contratación régimen especial,En ejecución,No,,2600000,0,2026-04-20T00:00:00.000Z,2026-04-20T00:00:00.000Z,2026-04-30T00:00:00.000Z,PRESTACIÓN DE SERVICIOS Y APOYO A LA GESTIÓN COMO AUXILIAR ADMINISTRATIVO(A) Y EN LOS DIFERENTES PROCESOS Y PROCEDIMIENTOS DE LA E.S.E. HOSPITAL SAN JUAN DE DIOS DEL MUNICIPIO DE SEGOVIA ANTIOQUIA; DE ACUERDO CON EL REQUERIMIENTO INSTITUCIONAL,PRESTACIÓN DE SERVICIOS Y APOYO A LA GESTIÓN COMO AUXILIAR ADMINISTRATIVO(A) Y EN LOS DIFERENTES PROCESOS Y PROCEDIMIENTOS DE LA E.S.E. HOSPITAL SAN JUAN DE DIOS DEL MUNICIPIO DE SEGOVIA ANTIOQUIA; DE ACUERDO CON EL REQUERIMIENTO INSTITUCIONAL,10,2026,4,1,3.077974599038113E8,4959,0.01
Risaralda,REGIONAL DE ASEGURAMIENTO EN SALUD No 3,defensa,Territorial,Ejecutivo,Descentralizada,Prestación de servicios,Mínima cuantía,En ejecución,Si,Funcionamiento,75000000,0,2026-04-20T00:00:00.000Z,2026-04-20T00:00:00.000Z,2026-07-31T00:00:00.000Z,PRESTACIÓN DE SERVICIOS DE SALUD EN LA ESPECIALIDAD DE FISIATRIA; INCLUYE: CONSULTA Y PROCEDIMIENTOS PARA LOS USUARIOS Y BENEFICIARIOS DEL SUBSISTEMA DE SALUD DE LA POLICIA NACIONAL - REGIONAL DE ASEGURAMIENTO EN SALUD N° 3- UNIDAD PRESTADORA DE SALUD RISARALDA,PRESTACIÓN DE SERVICIOS DE SALUD EN LA ESPECIALIDAD DE FISIATRIA; INCLUYE: CONSULTA Y PROCEDIMIENTOS PARA LOS USUARIOS Y BENEFICIARIOS DEL SUBSISTEMA DE SALUD DE LA POLICIA NACIONAL - REGIONAL DE ASEGURAMIENTO EN SALUD N° 3- UNIDAD PRESTADORA DE SALUD RISARALDA,102,2026,4,0,3.8236988023883164E8,582,0.2
Distrito Capital de Bogotá,UNIDAD PRESTADORA DE SALUD BOGOTÁ,defensa,Nacional,Ejecutivo,Centralizada,Prestación de servicios,Contratación directa,En ejecución,No,Funcionamiento,26522520,0,2026-04-17T00:00:00.000Z,2026-04-17T00:00:00.000Z,2026-08-16T00:00:00.000Z,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO MÉDICO GENERAL ASISTENCIAL PARA LA UNIDAD PRESTADORA DE SALUD DE BOGOTÁ.,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO MÉDICO GENERAL ASISTENCIAL PARA LA UNIDAD PRESTADORA DE SALUD DE BOGOTÁ.,121,2026,4,1,5.57940873615632E8,8393,0.05
,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO DE ARBELAEZ,Salud y Protección Social,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Contratación régimen especial,En ejecución,No,Funcionamiento,18256051,0,2026-04-17T00:00:00.000Z,2026-04-17T00:00:00.000Z,2026-12-30T00:00:00.000Z,"LA PRESTACION DE SERVICIOS TECNICOS DE AUXILIAR
DE ENFERMERIA PARA REALIZAR LAS ACTIVIDADES
EXTRAMURALES COMO GESTOR DE BIENESTAR
INTEGRAL GEBI DEL PIC EN EL MUNICIPIO DE CABRERA
ADSCRITO A LA ESE HOSPITAL SAN ANTONIO DE
ARBELÁEZ. SEGÚN CONTRATO INTERADMINISTRATIVO N°
059 DE 2026","LA PRESTACION DE SERVICIOS TECNICOS DE AUXILIAR
DE ENFERMERIA PARA REALIZAR LAS ACTIVIDADES
EXTRAMURALES COMO GESTOR DE BIENESTAR
INTEGRAL GEBI DEL PIC EN EL MUNICIPIO DE CABRERA
ADSCRITO A LA ESE HOSPITAL SAN ANTONIO DE
ARBELÁEZ. SEGÚN CONTRATO INTERADMINISTRATIVO N°
059 DE 2026",257,2026,4,1,,,
Cundinamarca,CUNDINAMARCA-ALCALDIA MUNICIPIO MOSQUERA,No aplica/No pertenece,Territorial,Ejecutivo,Descentralizada,Prestación de servicios,Mínima cuantía,Modificado,Si,,23432772,0,2026-04-17T00:00:00.000Z,2026-04-22T00:00:00.000Z,2026-04-27T00:00:00.000Z,PRESTACIÓN DE SERVICIOS DE APOYO LOGÍSTICO PARA LA CELEBRACIÓN DEL DÍA DEL NIÑO; VIGENCIA 2026,PRESTACIÓN DE SERVICIOS DE APOYO LOGÍSTICO PARA LA CELEBRACIÓN DEL DÍA DEL NIÑO; VIGENCIA 2026,5,2026,4,0,2.1014358096011004E8,3635,0.11
Santander,MUNICIPIO DE BARICHARA,No aplica/No pertenece,Territorial,Ejecutivo,Centralizada,Otro,Mínima cuantía,En ejecución,Si,Inversión,12000000,0,2026-04-16T00:00:00.000Z,2026-04-16T00:00:00.000Z,2026-12-15T00:00:00.000Z,ALQUILER DE SOFTWARE PARA LA CORRESPONDENCIA INTERNA Y EXTERNA DE LA GESTIÓN DOCUMENTAL DE LA VENTANILLA ÚNICA DEL MUNICIPIO DE BARICHARA SANTANDER,ALQUILER DE SOFTWARE PARA LA CORRESPONDENCIA INTERNA Y EXTERNA DE LA GESTIÓN DOCUMENTAL DE LA VENTANILLA ÚNICA DEL MUNICIPIO DE BARICHARA SANTANDER,243,2026,4,0,2.540564492865275E8,2635,0.05
Valle del Cauca,INSTITUTO MUNICIPAL DEL DEPORTE Y LA RECREACION ZARZALEÑA,deportes,Territorial,Ejecutivo,Centralizada,Obra,Mínima cuantía,En ejecución,Si,Inversión,48948563,0,2026-04-16T00:00:00.000Z,2026-04-20T00:00:00.000Z,2026-06-20T00:00:00.000Z,MANTENIMIENTO; ADECUACION Y MEJORAMIENTO DE LA CANCHA MÚLTIPLE DEL BARRIO BAJO BUENOS AIRES DEL MUNICIPIO DE ZARZAL; INCLUYENDO LA CONSTRUCCIÓN DE MURO DE CERRAMIENTO; DE CONFORMIDAD CON LAS ESPECIFICACIONES TÉCNICAS DEFINIDAS POR LA ENTIDAD; CON EL FIN DE OPTIMIZAR SUS CONDICIONES DE USO; SEGURIDAD Y FUNCIONALIDAD PARA LA PRÁCTICA DEPORTIVA Y RECREATIVA DE LA COMUNIDAD,MANTENIMIENTO; ADECUACION Y MEJORAMIENTO DE LA CANCHA MÚLTIPLE DEL BARRIO BAJO BUENOS AIRES DEL MUNICIPIO DE ZARZAL; INCLUYENDO LA CONSTRUCCIÓN DE MURO DE CERRAMIENTO; DE CONFORMIDAD CON LAS ESPECIFICACIONES TÉCNICAS DEFINIDAS POR LA ENTIDAD; CON EL FIN DE OPTIMIZAR SUS CONDICIONES DE USO; SEGURIDAD,61,2026,4,0,3.972895858212735E8,2764,0.12
Cundinamarca,ESCUELA DE FORMACION INPEC,Ley de Justicia,Nacional,Ejecutivo,Descentralizada,Prestación de servicios,Contratación directa,En ejecución,No,Funcionamiento,5145696,0,2026-04-16T00:00:00.000Z,2026-04-20T00:00:00.000Z,2026-04-20T00:00:00.000Z,PRESTAR SERVICIOS PROFESIONALES COMO INSTRUCTOR DE AULA EN LA ESCUELA DE FORMACION EPN - INPEC; PARA DICTAR EL MÓDULO LEGISLACIÓN PENITENCIARIA Y JUSTICIA PENAL MILITAR CON ENFOQUE EN DDHH EN EL PROGRAMA DE CONOCIMIENTOS ACADÉMICOS DE INSTRUCCIÓN BÁSICA PARA AUXILIARES DEL CUERPO DE CUSTODIA DEL INPEC; PRIMER CONTIGENTE 2026; CON OPORTUNIDAD; EFICIENCIA Y EFICACIA,PRESTAR SERVICIOS PROFESIONALES COMO INSTRUCTOR DE AULA EN LA ESCUELA DE FORMACION EPN - INPEC; PARA DICTAR EL MÓDULO LEGISLACIÓN PENITENCIARIA Y JUSTICIA PENAL MILITAR CON ENFOQUE EN DDHH EN EL PROGRAMA DE CONOCIMIENTOS ACADÉMICOS DE INSTRUCCIÓN BÁSICA PARA AUXILIARES DEL CUERPO DE CUSTODIA DEL INP,0,2026,4,1,2.1014358096011004E8,3635,0.02
Huila,COMPRADOR ESE CARMEN EMILIA OSPINA PERFIL,No aplica/No pertenece,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Contratación régimen especial,En ejecución,Si,Funcionamiento,15376520,0,2026-04-15T00:00:00.000Z,2026-04-16T00:00:00.000Z,2026-05-15T00:00:00.000Z,CONTRATAR EL SUMINISTRO DE RECARGA DE CUARENTA KITS DE INSUMOS PARA BOTIQUIN TIPO B PARA EMERGENCIA DE LA ESE CARMEN EMILI IA OSPINA,CONTRATAR EL SUMINISTRO DE RECARGA DE CUARENTA KITS DE INSUMOS PARA BOTIQUIN TIPO B PARA EMERGENCIA DE LA ESE CARMEN EMILI IA OSPINA,29,2026,4,1,1.6070926649029127E8,1648,0.1
Bolívar,ESE HOSPITAL LOCAL DE CALAMAR,Salud y Protección Social,Territorial,Ejecutivo,Centralizada,Decreto 092 de 2017,Contratación régimen especial,En ejecución,No,,5280000,0,2026-04-15T00:00:00.000Z,2026-04-15T00:00:00.000Z,2026-06-30T00:00:00.000Z,PRESTACION DE SERVICIOS DE APOYO COMO AUXILIAR ENFERMERIA  DE ACUERDO AL CRONOGRAMAS DE ACTIVIDADES DE LA ESE HOSPITAL LOCAL DE CALAMAR,PRESTACION DE SERVICIOS DE APOYO COMO AUXILIAR ENFERMERIA  DE ACUERDO AL CRONOGRAMAS DE ACTIVIDADES DE LA ESE HOSPITAL LOCAL DE CALAMAR,76,2026,4,1,3.8163337750031626E8,1581,0.01
