departamento,nombre_entidad,sector,orden,rama,entidad_centralizada,tipo_de_contrato,modalidad_de_contratacion,estado_contrato,es_pyme,destino_gasto,valor_del_contrato,valor_pagado,fecha_de_firma,fecha_de_inicio_del_contrato,fecha_de_fin_del_contrato,objeto_del_contrato,descripcion_del_proceso,duracion_dias,anio_firma,mes_firma,es_directa,valor_promedio_depto,n_contratos_depto,ratio_vs_depto
Valle del Cauca,SENA REGIONAL VALLE Grupo Administrativo CNPB,Educación Nacional,Nacional,Ejecutivo,Descentralizada,Prestación de servicios,Mínima cuantía,En ejecución,Si,,48319149,0,2026-05-05T00:00:00.000Z,2026-05-07T00:00:00.000Z,2026-12-30T00:00:00.000Z,Contratar el mantenimiento correctivo y preventivo (eléctrico y mecánico) a todo costo (incluye repuestos originales correspondientes a cada marca) de las aulas móviles del Centro Náutico Pesquero de Buenaventura; Sena regional Valle; vigencia 2026,Contratar el mantenimiento correctivo y preventivo (eléctrico y mecánico) a todo costo (incluye repuestos originales correspondientes a cada marca) de las aulas móviles del Centro Náutico Pesquero de Buenaventura; Sena regional Valle; vigencia 2026,237,2026,5,0,3.972895858212735E8,2764,0.12
Distrito Capital de Bogotá,MINSALUD,Salud y Protección Social,Nacional,Ejecutivo,Centralizada,Suministros,Selección abreviada subasta inversa,En ejecución,Si,,3597013110,0,2026-05-05T00:00:00.000Z,2026-05-11T00:00:00.000Z,2026-12-31T00:00:00.000Z,SUMINISTRO DE TIQUETES AÉREOS A NIVEL NACIONAL E INTERNACIONAL PARA EL DESPLAZAMIENTO DE SERVIDORES PÚBLICOS Y/O CONTRATISTAS DEL MINISTERIO DE SALUD Y PROTECCIÓN SOCIAL,SUMINISTRO DE TIQUETES AÉREOS A NIVEL NACIONAL E INTERNACIONAL PARA EL DESPLAZAMIENTO DE SERVIDORES PÚBLICOS Y/O CONTRATISTAS DEL MINISTERIO DE SALUD Y PROTECCIÓN SOCIAL,234,2026,5,0,5.57940873615632E8,8393,6.45
,ESTABLECIMIENTO PENITENCIARIO DE MEDIANA SEGURIDAD Y CARCELARIO SOCORRO,Ley de Justicia,Nacional,Ejecutivo,Centralizada,Prestación de servicios,Mínima cuantía,En ejecución,No,Inversión,6200000,0,2026-05-05T00:00:00.000Z,2026-05-05T00:00:00.000Z,2026-12-18T00:00:00.000Z,SUMINISTRO DE MATERIAL VETERINARIO Y SERVICIO DE ATENCION MEDICA VETERINARIA PARA EL SOSTENIMIENTO Y CUIDADOS DE LOS SEMOVIENTES CANINOS DE CPMSC SOCORRO PERTENECIENTE AL INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO.,SUMINISTRO DE MATERIAL VETERINARIO Y SERVICIO DE ATENCION MEDICA VETERINARIA PARA EL SOSTENIMIENTO Y CUIDADOS DE LOS SEMOVIENTES CANINOS DE CPMSC SOCORRO PERTENECIENTE AL INSTITUTO NACIONAL PENITENCIARIO Y CARCELARIO.,227,2026,5,0,,,
Magdalena,ALEJANDRO PROSPERO REVEREND E.S.E.,Salud y Protección Social,Territorial,Corporación Autónoma,Centralizada,Prestación de servicios,Contratación régimen especial,En ejecución,No,,11200000,0,2026-05-03T00:00:00.000Z,2026-05-03T00:00:00.000Z,2026-08-31T00:00:00.000Z,PRESTAR LOS SERVICIOS COMO CONDUCTOR PARA LA OPERACIÓN SEGURA Y OPORTUNA DE LAS AMBULANCIAS PERTENECIENTES AL PARQUE AUTOMOTOR EN EL ÁREA RURAL DE LA E.S.E. ALEJANDRO PRÓSPERO REVEREND.ASIS-025,PRESTAR LOS SERVICIOS COMO CONDUCTOR PARA LA OPERACIÓN SEGURA Y OPORTUNA DE LAS AMBULANCIAS PERTENECIENTES AL PARQUE AUTOMOTOR EN EL ÁREA RURAL DE LA E.S.E. ALEJANDRO PRÓSPERO REVEREND.ASIS-025,120,2026,5,1,7.677943580718768E7,3506,0.15
Antioquia,DEPARTAMENTO DE POLICÍA URABÁ - UNIDAD PRESTADORA DE SALUD,defensa,Nacional,Ejecutivo,Centralizada,Prestación de servicios,Mínima cuantía,En ejecución,No,,10000000,0,2026-05-02T00:00:00.000Z,2026-05-02T00:00:00.000Z,2026-09-30T00:00:00.000Z,PRESTACION DE SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A TODO COSTO PARA LA PLANTA DE TRATAMIENTO DE AGUA POTABLE DE LA UNIDAD PRESTADORA DE SALUD URABÁ,PRESTACION DE SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A TODO COSTO PARA LA PLANTA DE TRATAMIENTO DE AGUA POTABLE DE LA UNIDAD PRESTADORA DE SALUD URABÁ,151,2026,5,0,3.077974599038113E8,4959,0.03
Cundinamarca,ESCUELA DE POLICIA DE PROVINCIA DE SUMAPAZ INTENDENTE MARITZA BONILLA RUIZ,defensa,Nacional,Ejecutivo,Centralizada,Prestación de servicios,Mínima cuantía,En ejecución,Si,,12000000,0,2026-05-01T00:00:00.000Z,2026-05-08T00:00:00.000Z,2026-12-24T00:00:00.000Z,SERVICIO DE ASEO; DESINFECCIÓN Y LAVADO DE TANQUES DE RESERVA DE LA ESCUELA DE POLICÍA GABRIEL GONZALEZ Y ESCUELA DE POLICÍA PROVINCIA DEL SUMAPAZ INTENDENTE MARITZA BONILLA RUÍZ; INCLUYE SUMINISTRO DE QUÍMICOS Y PERSONAL REQUERIDO PARA LA ACTIVIDAD; Lote 2 ESSUM,SERVICIO DE ASEO; DESINFECCIÓN Y LAVADO DE TANQUES DE RESERVA DE LA ESCUELA DE POLICÍA GABRIEL GONZALEZ Y ESCUELA DE POLICÍA PROVINCIA DEL SUMAPAZ INTENDENTE MARITZA BONILLA RUÍZ; INCLUYE SUMINISTRO DE QUÍMICOS Y PERSONAL REQUERIDO PARA LA ACTIVIDAD; Lote 2 ESSUM,230,2026,5,0,2.1014358096011004E8,3635,0.06
Valle del Cauca,SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DEL DEPORTE Y LA RECREACIÓN,deportes,Territorial,Ejecutivo,Centralizada,Comodato,Contratación directa,En ejecución,Si,,216539072,0,2026-04-30T00:00:00.000Z,2026-04-30T00:00:00.000Z,2026-05-03T00:00:00.000Z,EL DISTRITO; hará la entrega en calidad de PRÉSTAMO DE USO; al USUARIO del escenario deportivo VELODROMO ALCIDES NIETO PATIÑO ubicado en la UNIDAD DEPORTIVA ALBERTO GALINDO de la ciudad de Santiago de Cali; para el desarrollo del II CAMPEONATO NACIONAL INTERCLUBES NIVEL TÉCNICA A; PATINAJE ARTÍSTICO.,EL DISTRITO; hará la entrega en calidad de PRÉSTAMO DE USO; al USUARIO del escenario deportivo VELODROMO ALCIDES NIETO PATIÑO ubicado en la UNIDAD DEPORTIVA ALBERTO GALINDO de la ciudad de Santiago de Cali; para el desarrollo del II CAMPEONATO NACIONAL INTERCLUBES NIVEL TÉCNICA A; PATINAJE ARTÍSTICO,3,2026,4,1,3.972895858212735E8,2764,0.55
La Guajira,SENA REGIONAL GUAJIRA Grupo Mixto de Apoyo Administrativo,Trabajo,Nacional,Ejecutivo,Descentralizada,Compraventa,Selección abreviada subasta inversa,En ejecución,Si,,2441541795,0,2026-04-30T00:00:00.000Z,2026-05-05T00:00:00.000Z,2026-07-06T00:00:00.000Z,Compra de materiales de formación - Proyecto Nacional Energías Fotovoltaicas en el Territorio - Fase II 2026,Compra de materiales de formación - Proyecto Nacional Energías Fotovoltaicas en el Territorio - Fase II 2026,62,2026,4,0,9.56909428035982E8,667,2.55
Santander,INPEC-CÁRCEL Y PENITENCIARIA DE MEDIA SEGURIDAD PARA MUJERES DE BUCARAMANGA,Ley de Justicia,Nacional,Ejecutivo,Descentralizada,Prestación de servicios,Mínima cuantía,En ejecución,Si,Funcionamiento,10832000,0,2026-04-30T00:00:00.000Z,2026-04-30T00:00:00.000Z,2026-12-31T00:00:00.000Z,CONTRATAR EL SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO QUE INCLUYE EL SUMINISTRO DE REPUESTOS Y MANO DE OBRA CALIFICADA PARA LOS VEHÍCULOS ADSCRITOS A LA CÁRCEL Y PENITENCIARIA DE MEDIA SEGURIDAD PARA MUJERES DE BUCARAMANGA,CONTRATAR EL SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO QUE INCLUYE EL SUMINISTRO DE REPUESTOS Y MANO DE OBRA CALIFICADA PARA LOS VEHÍCULOS ADSCRITOS A LA CÁRCEL Y PENITENCIARIA DE MEDIA SEGURIDAD PARA MUJERES DE BUCARAMANGA,245,2026,4,0,2.540564492865275E8,2635,0.04
Huila,SENA Regional Huila Grupo de Apoyo Administrativo Mixto,Trabajo,Nacional,Ejecutivo,Centralizada,Suministros,Selección abreviada subasta inversa,Modificado,Si,,412442469,0,2026-04-29T00:00:00.000Z,2026-05-04T00:00:00.000Z,2026-12-31T00:00:00.000Z,41_1010_171 Suministro de tiquetes aéreos nacionales para garantizar el desplazamiento de funcionarios; trabajadores oficiales; contratistas; aprendices y demás personal que por necesidad del servicio requiera la Regional Huila del Servicio Nacional de Aprendizaje SENA.,41_1010_171 Suministro de tiquetes aéreos nacionales para garantizar el desplazamiento de funcionarios; trabajadores oficiales; contratistas; aprendices y demás personal que por necesidad del servicio requiera la Regional Huila del Servicio Nacional de Aprendizaje SENA.,241,2026,4,0,1.6070926649029127E8,1648,2.57
Distrito Capital de Bogotá,(Secretaría Distrital de Integración Social),Inclusión Social y Reconciliación,Territorial,Ejecutivo,Centralizada,Decreto 092 de 2017,Contratación régimen especial (con ofertas),En ejecución,Si,,634458254,0,2026-04-29T00:00:00.000Z,2026-05-14T00:00:00.000Z,2026-10-28T00:00:00.000Z,Aunar recursos tecnicos; administrativos y financieros entre las partes para contribuir al acceso a los alimentos a través de la entrega de un apoyo alimentario con un aporte nutricional definido por la Secretaría Distrital de Integración Social; para prevenir y mitigar la inseguridad alimentaria y promover adecuadas condiciones de nutrición de la población beneficiaria del servicio Comedores Comunitarios; en el marco del Proyecto 7953 Generación del bien-estar alimentario y nutricional en Bogo,Aunar recursos tecnicos; administrativos y financieros entre las partes para contribuir al acceso a los alimentos a través de la entrega de un apoyo alimentario con un aporte nutricional definido por la Secretaría Distrital de Integración Social; para prevenir y mitigar la inseguridad alimentaria y,167,2026,4,1,5.57940873615632E8,8393,1.14
Nariño,ALCALDIA MUNICIPAL DE LA LLANADA,No aplica/No pertenece,Territorial,Ejecutivo,Centralizada,Compraventa,Mínima cuantía,terminado,Si,,43792500,0,2026-04-28T00:00:00.000Z,2026-04-29T00:00:00.000Z,2026-05-05T00:00:00.000Z,ADQUISICION DE IMPLEMENTOS DEPORTIVOS PARA FOMENTAR LAS DIFERENTES PRACTICAS DEPORTIVAS Y RECREATIVAS EN EL MUNICIPIO DE LA LLANADA,ADQUISICION DE IMPLEMENTOS DEPORTIVOS PARA FOMENTAR LAS DIFERENTES PRACTICAS DEPORTIVAS Y RECREATIVAS EN EL MUNICIPIO DE LA LLANADA,6,2026,4,0,3.0941154367689824E8,619,0.14
Distrito Capital de Bogotá,SUBRED INTEGRADA DE SERVICIO DE SALUD CENTRO ORIENTE E.S.E 1,Salud y Protección Social,Territorial,Ejecutivo,Descentralizada,Prestación de servicios,Contratación régimen especial,En ejecución,No,,5645733,0,2026-04-28T00:00:00.000Z,2026-04-28T00:00:00.000Z,2026-05-31T00:00:00.000Z,PRESTAR SERVICIOS PROFESIONALES EN MEDICINA PARA DESARROLLAR ACTIVIDADES EN EL PLAN DE SALUD PÚBLICA DE INTERVENCIONES COLECTIVAS DE LA SUBRED INTEGRADA DE SERVICIOS DE SALUD CENTRO ORIENTE E.S.E,PRESTAR SERVICIOS PROFESIONALES EN MEDICINA PARA DESARROLLAR ACTIVIDADES EN EL PLAN DE SALUD PÚBLICA DE INTERVENCIONES COLECTIVAS DE LA SUBRED INTEGRADA DE SERVICIOS DE SALUD CENTRO ORIENTE E.S.E,33,2026,4,1,5.57940873615632E8,8393,0.01
Caldas,POLICIA METROPOLITANA DE MANIZALES-UPRES CALDAS,defensa,Nacional,Ejecutivo,Centralizada,Prestación de servicios,Contratación directa,En ejecución,No,,11315964,0,2026-04-28T00:00:00.000Z,2026-04-30T00:00:00.000Z,2026-08-21T00:00:00.000Z,PRESTAR SERVICIOS DE FONOAUDIOLOGIA ASISTENCIALES EN CONSULTA EXTERNA; PROMOCIÓN Y MANTENIMIENTO DE LA SALUD; HOSPITALIZACIÓN DE BAJA COMPLEJIDAD EN LA ESPCO CLÍNICA DECAL; GARANTIZANDO ATENCIÓN INTEGRAL CONFORME A LA NORMATIVIDAD LEGAL VIGENTE A LA EJECUCIÓN DEL CONTRATO.,PRESTAR SERVICIOS DE FONOAUDIOLOGIA ASISTENCIALES EN CONSULTA EXTERNA; PROMOCIÓN Y MANTENIMIENTO DE LA SALUD; HOSPITALIZACIÓN DE BAJA COMPLEJIDAD EN LA ESPCO CLÍNICA DECAL; GARANTIZANDO ATENCIÓN INTEGRAL CONFORME A LA NORMATIVIDAD LEGAL VIGENTE A LA EJECUCIÓN DEL CONTRATO.,113,2026,4,1,1.3881947553267974E8,1836,0.08
Antioquia,UNIDAD PRESTADORA DE SALUD ANTIOQUIA,Salud y Protección Social,Nacional,Ejecutivo,Descentralizada,Prestación de servicios,Mínima cuantía,En ejecución,Si,,10000000,0,2026-04-28T00:00:00.000Z,2026-05-01T00:00:00.000Z,2026-11-30T00:00:00.000Z,SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO PARA EL MOBILIARIO (SILLAS; CAMILLAS; TÁNDEM; COLCHONETAS; MESAS INTRAHOSPITALARIAS Y SOFÁS CAMAS) DE LA UNIDAD PRESTADORA DE SALUD ANTIOQUIA.,SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO PARA EL MOBILIARIO (SILLAS; CAMILLAS; TÁNDEM; COLCHONETAS; MESAS INTRAHOSPITALARIAS Y SOFÁS CAMAS) DE LA UNIDAD PRESTADORA DE SALUD ANTIOQUIA.,213,2026,4,0,3.077974599038113E8,4959,0.03
,COLEGIO TECNICO JAIME PARDO LEAL,Educación Nacional,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Contratación régimen especial (con ofertas),En ejecución,Si,,3400000,0,2026-04-28T00:00:00.000Z,2026-04-29T00:00:00.000Z,2026-12-31T00:00:00.000Z,Activación de Agenda Virtual como medio de comunicación para toda la Comunidad Educativa con pociones de Publicación de circulares; anuncios; mensajes y actualizaciones de cada uno de los datos de los estudiantes,Activación de Agenda Virtual como medio de comunicación para toda la Comunidad Educativa con pociones de Publicación de circulares; anuncios; mensajes y actualizaciones de cada uno de los datos de los estudiantes,246,2026,4,1,,,
,DIRECCION NACIONAL DE INTELIGENCIA,Inteligencia Estratégica y Contrainteligencia,Nacional,Ejecutivo,Centralizada,Suministros,Mínima cuantía,En ejecución,Si,,26000000,0,2026-04-27T00:00:00.000Z,2026-05-20T00:00:00.000Z,2026-12-15T00:00:00.000Z,Suministro de elementos y materiales de ferretería; cerrajería; eléctricos; construcción y demás insumos requeridos para la ejecución de las actividades del grupo operativo de mantenimiento del Departamento Administrativo Dirección Nacional de Inteligencia.,Suministro de elementos y materiales de ferretería; cerrajería; eléctricos; construcción y demás insumos requeridos para la ejecución de las actividades del grupo operativo de mantenimiento del Departamento Administrativo Dirección Nacional de Inteligencia.,209,2026,4,0,,,
Risaralda,AEROPUERTO INTERNACIONAL MATECAÑA,Servicio Público,Territorial,Ejecutivo,Descentralizada,Prestación de servicios,Mínima cuantía,En ejecución,Si,,33826384,0,2026-04-27T00:00:00.000Z,2026-05-05T00:00:00.000Z,2026-12-31T00:00:00.000Z,"MANTENIMIENTO DE ZONAS VERDES Y ESPECIES ARBÓREAS; ROCERÍA Y LIMPIEZA;
DEL LOTE DEL ILS Y ÁREA NO CONCESIONADA DEL AEROPUERTO INTERNACIONAL
MATECAÑA","MANTENIMIENTO DE ZONAS VERDES Y ESPECIES ARBÓREAS; ROCERÍA Y LIMPIEZA;
DEL LOTE DEL ILS Y ÁREA NO CONCESIONADA DEL AEROPUERTO INTERNACIONAL
MATECAÑA",240,2026,4,0,3.8236988023883164E8,582,0.09
Antioquia,SENA REGIONAL ANTIOQUIA Grupo de Apoyo Administrativo Mixto,Trabajo,Nacional,Ejecutivo,Descentralizada,Prestación de servicios,Selección abreviada subasta inversa,En ejecución,Si,Inversión,1309543534,0,2026-04-27T00:00:00.000Z,2026-04-30T00:00:00.000Z,2026-12-31T00:00:00.000Z,5_364 SUMINISTRAR TIQUETES AÉREOS PARA EL EJERCICIO DE ACCIONES MISIONALES Y DE APOYO ADMINISTRATIVO REQUERIDOS PARA FUNCIONARIOS; PRESTADORES DE SERVICIOS; APRENDICES E INVITADOS DEL SENA PARA EL EJERCICIO DE SUS FUNCIONES.,5_364 SUMINISTRAR TIQUETES AÉREOS PARA EL EJERCICIO DE ACCIONES MISIONALES Y DE APOYO ADMINISTRATIVO REQUERIDOS PARA FUNCIONARIOS; PRESTADORES DE SERVICIOS; APRENDICES E INVITADOS DEL SENA PARA EL EJERCICIO DE SUS FUNCIONES.,245,2026,4,0,3.077974599038113E8,4959,4.25
Caldas,Alcaldía De Villamaria,Servicio Público,Territorial,Ejecutivo,Centralizada,Otro,Mínima cuantía,En ejecución,Si,Inversión,12350000,0,2026-04-27T00:00:00.000Z,2026-04-27T00:00:00.000Z,2026-10-31T00:00:00.000Z,MANTENIMIENTO PREVENTIVO Y CORRECTIVO DEL ASCENSOR UBICADO EN LA SEDE CENTRO DIA DE VILLAMARIA CALDAS; DE CONFORMIDAD CON LAS ESPECIFICACIONES TÉCNICAS DEL SERVICIO EXIGIDAS POR LA ENTIDAD Y ESTABLECIDAS; LAS CUALES FORMAN PARTE INTEGRAL DEL CONTRATO.,MANTENIMIENTO PREVENTIVO Y CORRECTIVO DEL ASCENSOR UBICADO EN LA SEDE CENTRO DIA DE VILLAMARIA CALDAS; DE CONFORMIDAD CON LAS ESPECIFICACIONES TÉCNICAS DEL SERVICIO EXIGIDAS POR LA ENTIDAD Y ESTABLECIDAS; LAS CUALES FORMAN PARTE INTEGRAL DEL CONTRATO.,187,2026,4,0,1.3881947553267974E8,1836,0.09
La Guajira,ICBF REGIONAL GUAJIRA,No aplica/No pertenece,Nacional,Ejecutivo,Centralizada,Otro,Contratación régimen especial,En ejecución,No,,1789148525,0,2026-04-25T00:00:00.000Z,2026-04-29T00:00:00.000Z,2026-09-22T00:00:00.000Z,PRESTAR LOS SERVICIOS DE EDUCACION INICIAL EN EL MARCO DE LA ATENCION INTEGRAL A LA PRIMERA INFANCIA DE CONFORMIDAD CON LOS MANUALES TECNICOS; GUÍAS OPERATIVAS PARA LA ATENCION A LA PRIMERA INFANCIA Y LOS LINEAMIENTOS ESTABLECIDOS POR EL ICBF; EN ARMONÍA CON LA POLÍTICA DE ESTADO PARA EL DESARROLLO INTEGRAL DE LA PRIMERA INFANCIA DE CERO A SIEMPRE,PRESTAR LOS SERVICIOS DE EDUCACION INICIAL EN EL MARCO DE LA ATENCION INTEGRAL A LA PRIMERA INFANCIA DE CONFORMIDAD CON LOS MANUALES TECNICOS; GUÍAS OPERATIVAS PARA LA ATENCION A LA PRIMERA INFANCIA Y LOS LINEAMIENTOS ESTABLECIDOS POR EL ICBF; EN ARMONÍA CON LA POLÍTICA DE ESTADO PARA EL DESARROLLO,146,2026,4,1,9.56909428035982E8,667,1.87
Quindío,MUNICIPIO DE ARMENIA QUINDIO,Servicio Público,Territorial,Ejecutivo,Centralizada,Consultoría,Mínima cuantía,En ejecución,Si,,111581563,0,2026-04-24T00:00:00.000Z,2026-05-06T00:00:00.000Z,2026-08-05T00:00:00.000Z,REALIZAR LA CAPTURA; PROCESAMIENTO Y ANÁLISIS DE INFORMACIÓN DE TRÁNSITO; MEDIANTE AFOROS VEHICULARES; PEATONALES Y DE CICLISTAS; NECESARIOS PARA LA EVALUACIÓN TÉCNICA Y LA TOMA DE DECISIONES ASOCIADAS A LA INSTALACIÓN; MODERNIZACIÓN U OPTIMIZACIÓN DE SISTEMAS DE CONTROL SEMAFÓRICO EN INTERSECCIONES DEL MUNICIPIO DE ARMENIA,REALIZAR LA CAPTURA; PROCESAMIENTO Y ANÁLISIS DE INFORMACIÓN DE TRÁNSITO; MEDIANTE AFOROS VEHICULARES; PEATONALES Y DE CICLISTAS; NECESARIOS PARA LA EVALUACIÓN TÉCNICA Y LA TOMA DE DECISIONES ASOCIADAS A LA INSTALACIÓN; MODERNIZACIÓN U OPTIMIZACIÓN DE SISTEMAS DE CONTROL SEMAFÓRICO EN INTERSECCIONES,91,2026,4,0,2.0016941187111112E8,450,0.56
Caquetá,DEPARTAMENTO DE POLICIA CAQUETA - POLICIA NACIONAL DE COLOMBIA,defensa,Nacional,Ejecutivo,Centralizada,Prestación de servicios,Mínima cuantía,En ejecución,Si,Funcionamiento,30000000,0,2026-04-24T00:00:00.000Z,2026-04-24T00:00:00.000Z,2026-12-15T00:00:00.000Z,LOTE 2: MANTENIMIENTO (A TODO COSTO) PREVENTIVO; CORRECTIVO; ELÉCTRICO; SUMINISTRO DE REPUESTOS Y MANO DE OBRA INCLUIDA; PARA EL SISTEMA DE AIRE ACONDICIONADO INSTALADO EN LA SECCIONAL DE INVESTIGACIÓN CRIMINAL CAQUETÁ.,LOTE 2: MANTENIMIENTO (A TODO COSTO) PREVENTIVO; CORRECTIVO; ELÉCTRICO; SUMINISTRO DE REPUESTOS Y MANO DE OBRA INCLUIDA; PARA EL SISTEMA DE AIRE ACONDICIONADO INSTALADO EN LA SECCIONAL DE INVESTIGACIÓN CRIMINAL CAQUETÁ.,235,2026,4,0,1.7326403806709957E8,462,0.17
Norte de Santander,EMPRESA SOCIAL DEL ESTADO E.S.E. HOSPITAL REGIONAL NORTE,Salud y Protección Social,Territorial,Corporación Autónoma,Centralizada,Decreto 092 de 2017,Contratación régimen especial,En ejecución,No,,8533000,0,2026-04-23T00:00:00.000Z,2026-04-23T00:00:00.000Z,2026-05-31T00:00:00.000Z,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO ENFERMERA DENTRO DE LA ESTRATEGIA DE EQUIPOS BÁSICOS DE SALUD EN LA ESE HOSPITAL REGIONAL NORTE -EL TARRA- URBANO,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO ENFERMERA DENTRO DE LA ESTRATEGIA DE EQUIPOS BÁSICOS DE SALUD EN LA ESE HOSPITAL REGIONAL NORTE -EL TARRA- URBANO,38,2026,4,1,2.0313079243196437E8,2021,0.04
Arauca,ALCALDIA MUNICIPIO DE CRAVO NORTE,No aplica/No pertenece,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Mínima cuantía,terminado,Si,,20450000,0,2026-04-23T00:00:00.000Z,2026-04-24T00:00:00.000Z,2026-05-01T00:00:00.000Z,PRESTACIÓN DE SERVICIOS PARA GARANTIZAR EL DESARROLLO DE LAS ELECCIONES DE LOS DIGNATARIOS DE LAS JUNTAS DE ACCIÓN COMUNAL DEL MUNICIPIO DE CRAVO NORTE; ARAUCA.,PRESTACIÓN DE SERVICIOS PARA GARANTIZAR EL DESARROLLO DE LAS ELECCIONES DE LOS DIGNATARIOS DE LAS JUNTAS DE ACCIÓN COMUNAL DEL MUNICIPIO DE CRAVO NORTE; ARAUCA.,7,2026,4,0,3.004183389797297E8,296,0.07
Distrito Capital de Bogotá,UNIDAD PRESTADORA DE SALUD BOGOTÁ,defensa,Nacional,Ejecutivo,Centralizada,Prestación de servicios,Contratación directa,En ejecución,No,Funcionamiento,48240873,0,2026-04-23T00:00:00.000Z,2026-04-23T00:00:00.000Z,2026-09-10T00:00:00.000Z,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO MÉDICO ESPECIALISTA II EN PEDIATRIA ASISTENCIAL PARA LA UNIDAD PRESTADORA DE SALUD DE BOGOTÁ,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO MÉDICO ESPECIALISTA II EN PEDIATRIA ASISTENCIAL PARA LA UNIDAD PRESTADORA DE SALUD DE BOGOTÁ,140,2026,4,1,5.57940873615632E8,8393,0.09
Casanare,SENA REGIONAL CASANARE Grupo Administrativo Mixto,Trabajo,Nacional,Ejecutivo,Centralizada,Compraventa,Mínima cuantía,En ejecución,Si,Inversión,148540560,0,2026-04-23T00:00:00.000Z,2026-04-28T00:00:00.000Z,2026-08-27T00:00:00.000Z,CONTRATAR LA COMPRA DE MATERIALES DE FORMACIÓN SEGÚN PROYECTO PA_TECNOACADEMIA_2025_307_37 PARA EL CENTRO AGROINDUSTRIAL Y FORTALECIMIENTO EMPRESARIAL DE CASANARE.,CONTRATAR LA COMPRA DE MATERIALES DE FORMACIÓN SEGÚN PROYECTO PA_TECNOACADEMIA_2025_307_37 PARA EL CENTRO AGROINDUSTRIAL Y FORTALECIMIENTO EMPRESARIAL DE CASANARE.,121,2026,4,0,2.0768525613596913E8,1037,0.72
Valle del Cauca,FISCALÍA GENERAL DE LA NACIÓN REGIONAL PACÍFICO,Ley de Justicia,Nacional,Judicial,Descentralizada,Prestación de servicios,Selección Abreviada de Menor Cuantía,En ejecución,Si,Funcionamiento,979934583,0,2026-04-23T00:00:00.000Z,2026-05-06T00:00:00.000Z,2026-12-31T00:00:00.000Z,Realizar el mantenimiento preventivo; correctivo; instalación y desinstalación a todo costo incluidos repuestos; mano de obra; técnica; eléctrica y mecánica; así como todos los trabajos que sean necesarios para la puesta en funcionamiento; para los equipos de aire acondicionado al servicio de la Fiscalía General de la Nación - Subdirección Regional de Apoyo del Pacífico; a precio fijo y monto agotable.,Realizar el mantenimiento preventivo; correctivo; instalación y desinstalación a todo costo incluidos repuestos; mano de obra; técnica; eléctrica y mecánica; así como todos los trabajos que sean necesarios para la puesta en funcionamiento; para los equipos de aire acondicionado al servicio de la Fis,239,2026,4,0,3.972895858212735E8,2764,2.47
Santander,MUNICIPIO DE ZAPATOCA,Transporte,Nacional,Ejecutivo,Centralizada,Suministros,Mínima cuantía,En ejecución,Si,Inversión,21701000,0,2026-04-21T00:00:00.000Z,2026-04-22T00:00:00.000Z,2026-05-21T00:00:00.000Z,SUMINISTRO DE INSUSMOS PARA  LA GENERACION DE INGRESOS A LAS VICTIMAS DEL CONFLICTO ARMADO RESIDENTES EN EL MUNICIPIO DE ZAPATOCA AMPARADAS BAJO LA LEY 1448 DE 2011.,SUMINISTRO DE INSUSMOS PARA  LA GENERACION DE INGRESOS A LAS VICTIMAS DEL CONFLICTO ARMADO RESIDENTES EN EL MUNICIPIO DE ZAPATOCA AMPARADAS BAJO LA LEY 1448 DE 2011.,29,2026,4,0,2.540564492865275E8,2635,0.09
Bolívar,E.S.E CLINICA MATERNIDAD RAFAEL CALVO C.,Salud y Protección Social,Territorial,Corporación Autónoma,Centralizada,Suministros,Contratación régimen especial,En ejecución,No,Funcionamiento,452200000,0,2026-04-21T00:00:00.000Z,2026-04-21T00:00:00.000Z,2026-05-21T00:00:00.000Z,suministro de Ecógrafo conforme a la necesidad de la ESE CLÍNICA MATERNIDAD RAFAEL CALVO,suministro de Ecógrafo conforme a la necesidad de la ESE CLÍNICA MATERNIDAD RAFAEL CALVO,30,2026,4,1,3.8163337750031626E8,1581,1.18
